timestamp	URL	count	average (ms)	p90 (ms)
2025-02-25 12:41	/products/popular	3543	280	613
2025-02-25 12:41	/user/profile/update	466	181	319
2025-02-25 12:41	/api/download/app	1889	291	483
2025-02-25 12:41	/search?q=product	4162	292	445
2025-02-25 12:41	/about-us	1479	214	482
2025-02-25 12:41	/terms-of-service	224	219	430
2025-02-25 12:41	/api/tracking/order	1324	180	379
2025-02-25 12:41	/login	4493	153	296
2025-02-25 12:41	/terms-of-service	4237	182	436
2025-02-25 12:41	/cart/view	4832	227	502
2025-02-25 12:41	/api/shipping/rates	271	265	593
2025-02-25 12:41	/api/recommendations	2381	136	350
2025-02-25 12:41	/search?q=watch	4509	169	242
2025-02-25 12:41	/api/inventory/stock	826	175	408
2025-02-25 12:41	/api/support/chat	1826	293	528
2025-02-25 12:41	/api/payment/initiate	2797	161	530
2025-02-25 12:41	/api/discounts	1611	265	399
2025-02-25 12:41	/privacy-policy	2675	282	490
2025-02-25 12:41	/api/shipping/rates	4905	249	386
2025-02-25 12:41	/search?q=watch	3965	233	418
2025-02-25 12:41	/api/user/preferences	456	239	369
2025-02-25 12:41	/user/profile/update	2204	289	368
2025-02-25 12:41	/api/inventory/stock	4445	160	305
2025-02-25 12:46	/api/shipping/rates	3785	134	478
2025-02-25 12:46	/api/user/logout	406	133	450
2025-02-25 12:46	/api/notifications	178	131	205
2025-02-25 12:46	/search?q=tv	2436	285	606
2025-02-25 12:46	/checkout/confirmation	941	142	345
2025-02-25 12:46	/account/settings	1481	221	559
2025-02-25 12:46	/api/payment/initiate	3322	251	520
2025-02-25 12:46	/api/refunds/status	2663	300	668
2025-02-25 12:46	/api/notifications	4408	270	400
2025-02-25 12:46	/products/latest	1015	187	296
2025-02-25 12:46	/api/tracking/order	2481	194	480
2025-02-25 12:46	/checkout	544	237	299
2025-02-25 12:46	/privacy-policy	2950	257	308
2025-02-25 12:46	/api/payment/status	856	147	256
2025-02-25 12:46	/privacy-policy	4140	245	334
2025-02-25 12:46	/cart/view	312	215	427
2025-02-25 12:46	/privacy-policy	3964	169	537
2025-02-25 12:46	/api/payment/status	4268	173	276
2025-02-25 12:46	/api/payment/status	1280	262	584
2025-02-25 12:46	/api/download/app	2949	218	326
2025-02-25 12:46	/about-us	3970	178	296
2025-02-25 12:46	/api/recommendations	3189	144	532
2025-02-25 12:46	/contact-us	795	194	474
2025-02-25 12:46	/api/tracking/order	547	225	313
2025-02-25 12:46	/api/user/logout	1519	218	426
2025-02-25 12:46	/api/loyalty/rewards	2678	178	563
2025-02-25 12:46	/api/inventory/stock	4070	154	468
2025-02-25 12:46	/api/analytics/events	2832	287	655
2025-02-25 12:46	/api/wishlist/add	3813	284	618
2025-02-25 12:46	/api/support/ticket	4687	265	488
2025-02-25 12:46	/api/orders/recent	975	263	580
2025-02-25 12:46	/api/notifications	2377	182	355
2025-02-25 12:46	/api/cart/add	3643	202	314
2025-02-25 12:46	/contact-us	2921	243	490
2025-02-25 12:46	/api/recommendations	247	167	456
2025-02-25 12:46	/api/location/detect	4843	262	541
2025-02-25 12:46	/api/refunds/status	4122	142	443
2025-02-25 12:46	/api/payment/initiate	2126	262	366
2025-02-25 12:46	/api/refunds/status	4009	289	380
2025-02-25 12:46	/about-us	1757	296	598
2025-02-25 12:46	/api/download/app	2599	132	353
2025-02-25 12:46	/api/shipping/rates	1967	143	328
2025-02-25 12:46	/user/profile/update	4019	279	497
2025-02-25 12:46	/api/user/logout	1939	269	599
2025-02-25 12:46	/api/inventory/stock	2660	217	372
2025-02-25 12:46	/api/notifications	4812	275	584
2025-02-25 12:46	/search?q=phone	4427	226	458
2025-02-25 12:46	/api/payment/status	4753	232	471
2025-02-25 12:46	/blog/latest	4783	241	446
2025-02-25 12:46	/api/loyalty/rewards	3714	190	294
2025-02-25 12:51	/search?q=headphones	2941	245	389
2025-02-25 12:51	/api/getUserData	550	165	358
2025-02-25 12:51	/api/shipping/rates	1108	230	283
2025-02-25 12:51	/api/orders/recent	2701	146	543
2025-02-25 12:51	/api/shipping/rates	2383	256	355
2025-02-25 12:51	/api/location/detect	3458	288	410
2025-02-25 12:51	/api/recommendations	1320	263	628
2025-02-25 12:51	/api/recommendations	1326	228	346
2025-02-25 12:51	/contact-us	2526	200	568
2025-02-25 12:51	/products/popular	4430	222	341
2025-02-25 12:51	/api/support/ticket	3446	251	391
2025-02-25 12:51	/api/recommendations	4982	148	377
2025-02-25 12:51	/api/download/app	3043	264	335
2025-02-25 12:51	/api/loyalty/rewards	1881	174	506
2025-02-25 12:51	/api/cart/add	3672	202	316
2025-02-25 12:51	/products/sale	3653	258	357
2025-02-25 12:51	/api/inventory/stock	4966	155	370
2025-02-25 12:51	/terms-of-service	4855	219	545
2025-02-25 12:51	/api/discounts	3452	277	407
2025-02-25 12:51	/about-us	1093	212	546
2025-02-25 12:51	/api/giftcards	4744	280	566
2025-02-25 12:51	/search?q=watch	3707	257	580
2025-02-25 12:51	/api/user/preferences	883	266	496
2025-02-25 12:51	/api/payment/initiate	843	287	588
2025-02-25 12:51	/api/tracking/order	4970	137	410
2025-02-25 12:51	/checkout	1844	287	475
2025-02-25 12:51	/home	2131	147	333
2025-02-25 12:51	/api/tracking/order	3864	137	362
2025-02-25 12:51	/account/settings	2980	150	370
2025-02-25 12:51	/api/cart/add	4918	273	633
2025-02-25 12:51	/products/sale	3618	218	596
2025-02-25 12:51	/account/settings	2117	249	453
2025-02-25 12:51	/search?q=tv	3951	135	381
2025-02-25 12:51	/api/analytics/events	1566	150	284
2025-02-25 12:51	/login	4277	146	264
2025-02-25 12:51	/about-us	1849	224	586
2025-02-25 12:51	/api/discounts	1583	206	593
2025-02-25 12:51	/privacy-policy	1158	173	308
2025-02-25 12:51	/api/orders/recent	1767	169	492
2025-02-25 12:51	/api/support/chat	1424	228	591
2025-02-25 12:51	/api/getUserData	2542	171	342
2025-02-25 12:51	/api/payment/status	755	202	436
2025-02-25 12:51	/search?q=phone	604	198	510
2025-02-25 12:51	/login	1652	218	405
2025-02-25 12:51	/search?q=product	1305	281	453
2025-02-25 12:51	/api/download/app	390	189	415
2025-02-25 12:51	/api/user/preferences	2247	286	658
2025-02-25 12:51	/blog/latest	928	192	515
2025-02-25 12:51	/api/location/detect	268	242	306
2025-02-25 12:51	/api/giftcards	4303	203	389
2025-02-25 12:56	/api/user/preferences	4572	173	489
2025-02-25 12:56	/api/refunds/status	4314	138	466
2025-02-25 12:56	/api/loyalty/rewards	1795	299	561
2025-02-25 12:56	/search?q=watch	2444	175	547
2025-02-25 12:56	/api/tracking/order	1688	245	463
2025-02-25 12:56	/search?q=watch	2469	293	549
2025-02-25 12:56	/api/location/detect	1604	126	260
2025-02-25 12:56	/api/newsletter/subscribe	920	265	620
2025-02-25 12:56	/api/wishlist/add	1222	215	297
2025-02-25 12:56	/about-us	1023	290	528
2025-02-25 12:56	/api/getUserData	2919	210	320
2025-02-25 12:56	/home/featured	2099	251	470
2025-02-25 12:56	/api/newsletter/subscribe	655	147	369
2025-02-25 12:56	/api/reviews/latest	3834	290	356
2025-02-25 12:56	/api/payment/status	1281	152	238
2025-02-25 12:56	/api/orders/recent	3775	214	594
2025-02-25 12:56	/account/settings	3364	251	549
2025-02-25 12:56	/blog/latest	1569	299	399
2025-02-25 12:56	/api/wishlist/add	976	209	388
2025-02-25 12:56	/products/latest	1516	145	399
2025-02-25 12:56	/checkout	2845	167	491
2025-02-25 12:56	/search?q=laptop	363	270	584
2025-02-25 12:56	/api/download/app	2998	127	225
2025-02-25 12:56	/api/loyalty/rewards	2797	219	377
2025-02-25 12:56	/api/reviews/latest	684	189	339
2025-02-25 12:56	/home/featured	1337	287	535
2025-02-25 12:56	/api/cart/add	2400	239	617
2025-02-25 12:56	/cart/view	2410	250	498
2025-02-25 12:56	/api/location/detect	2996	207	263
2025-02-25 12:56	/api/wishlist/add	568	231	399
2025-02-25 12:56	/api/inventory/stock	2923	131	473
2025-02-25 12:56	/search?q=headphones	1451	200	467
2025-02-25 12:56	/blog/latest	531	210	594
2025-02-25 12:56	/search?q=headphones	1889	174	482
2025-02-25 12:56	/checkout	631	273	457
2025-02-25 12:56	/api/social/connect	3609	211	511
2025-02-25 12:56	/api/loyalty/rewards	4234	265	596
2025-02-25 12:56	/products/sale	3353	138	188
2025-02-25 12:56	/search?q=headphones	2523	190	572
2025-02-25 12:56	/api/shipping/rates	3937	236	332
2025-02-25 12:56	/checkout	3063	125	388
2025-02-25 12:56	/checkout	1800	231	596
2025-02-25 12:56	/api/analytics/events	2786	266	387
2025-02-25 12:56	/api/user/logout	1844	262	559
2025-02-25 12:56	/api/tracking/order	4475	149	376
2025-02-25 12:56	/api/getUserData	2820	157	331
2025-02-25 12:56	/api/support/ticket	1712	279	663
2025-02-25 12:56	/terms-of-service	527	282	574
2025-02-25 12:56	/api/recommendations	2097	213	499
2025-02-25 12:56	/cart/view	2148	215	284
2025-02-25 13:01	/api/getUserData	1747	222	380
2025-02-25 13:01	/api/social/connect	136	148	407
2025-02-25 13:01	/api/cart/add	2642	240	500
2025-02-25 13:01	/api/cart/remove	958	244	524
2025-02-25 13:01	/about-us	3970	130	416
2025-02-25 13:01	/api/newsletter/subscribe	2913	206	506
2025-02-25 13:01	/home	3639	153	271
2025-02-25 13:01	/api/user/logout	2222	156	488
2025-02-25 13:01	/api/cart/add	974	294	373
2025-02-25 13:01	/blog/latest	1277	161	469
2025-02-25 13:01	/contact-us	4558	148	377
2025-02-25 13:01	/blog/latest	2197	232	394
2025-02-25 13:01	/search?q=phone	1019	173	517
2025-02-25 13:01	/api/shipping/rates	1566	261	661
2025-02-25 13:01	/api/location/detect	386	272	580
2025-02-25 13:01	/terms-of-service	370	245	549
2025-02-25 13:01	/api/notifications	3741	261	486
2025-02-25 13:01	/api/refunds/status	1929	168	555
2025-02-25 13:01	/search?q=product	4977	169	330
2025-02-25 13:01	/api/getUserData	3367	139	238
2025-02-25 13:01	/api/user/logout	434	290	479
2025-02-25 13:01	/search?q=watch	1201	218	440
2025-02-25 13:01	/api/discounts	1052	218	423
2025-02-25 13:01	/products/popular	3105	233	465
2025-02-25 13:01	/api/download/app	2274	278	612
2025-02-25 13:01	/api/payment/status	111	239	317
2025-02-25 13:01	/search?q=tv	2988	139	376
2025-02-25 13:01	/cart/view	3011	276	648
2025-02-25 13:01	/api/loyalty/rewards	4584	276	342
2025-02-25 13:01	/api/support/ticket	1903	296	471
2025-02-25 13:01	/home/featured	4412	167	458
2025-02-25 13:01	/checkout	1156	199	597
2025-02-25 13:01	/api/loyalty/rewards	1504	155	259
2025-02-25 13:01	/user/profile/update	3763	197	384
2025-02-25 13:01	/api/cart/add	704	209	575
2025-02-25 13:01	/api/payment/status	3558	234	389
2025-02-25 13:01	/home	2316	182	294
2025-02-25 13:01	/api/download/app	4419	163	429
2025-02-25 13:01	/products/latest	597	130	386
2025-02-25 13:01	/api/orders/recent	2717	277	480
2025-02-25 13:01	/api/payment/initiate	2498	122	417
2025-02-25 13:01	/api/newsletter/subscribe	520	131	381
2025-02-25 13:01	/products/sale	153	163	329
2025-02-25 13:01	/blog/latest	484	125	217
2025-02-25 13:01	/user/profile/update	3643	253	545
2025-02-25 13:01	/api/social/connect	3651	158	547
2025-02-25 13:01	/search?q=headphones	2554	218	304
2025-02-25 13:01	/api/recommendations	2827	204	476
2025-02-25 13:01	/user/profile/update	2850	249	381
2025-02-25 13:01	/api/user/preferences	3933	159	429
2025-02-25 13:06	/api/inventory/stock	1531	190	573
2025-02-25 13:06	/api/analytics/events	551	148	389
2025-02-25 13:06	/cart/view	2166	288	368
2025-02-25 13:06	/api/giftcards	3168	296	443
2025-02-25 13:06	/terms-of-service	4231	137	435
2025-02-25 13:06	/faq	1412	160	459
2025-02-25 13:06	/privacy-policy	2926	203	261
2025-02-25 13:06	/api/inventory/stock	3775	279	559
2025-02-25 13:06	/search?q=headphones	1945	179	463
2025-02-25 13:06	/search?q=laptop	1539	224	505
2025-02-25 13:06	/api/shipping/rates	3246	224	619
2025-02-25 13:06	/api/user/logout	3885	152	287
2025-02-25 13:06	/contact-us	187	196	462
2025-02-25 13:06	/search?q=product	947	186	551
2025-02-25 13:06	/api/cart/remove	4092	210	410
2025-02-25 13:06	/user/profile/update	4433	292	545
2025-02-25 13:06	/api/giftcards	3805	146	482
2025-02-25 13:06	/api/newsletter/subscribe	2468	287	631
2025-02-25 13:06	/api/newsletter/subscribe	2664	198	573
2025-02-25 13:06	/api/newsletter/subscribe	3040	200	544
2025-02-25 13:06	/api/getUserData	3886	223	360
2025-02-25 13:06	/api/social/connect	4219	261	535
2025-02-25 13:06	/terms-of-service	2071	199	537
2025-02-25 13:06	/api/support/ticket	3535	131	243
2025-02-25 13:06	/products/sale	1502	197	306
2025-02-25 13:06	/contact-us	3922	279	529
2025-02-25 13:06	/products/popular	1086	154	256
2025-02-25 13:06	/search?q=product	125	220	319
2025-02-25 13:06	/api/social/connect	1324	272	564
2025-02-25 13:06	/search?q=headphones	1109	235	613
2025-02-25 13:06	/search?q=headphones	2954	219	288
2025-02-25 13:06	/products/popular	604	183	278
2025-02-25 13:06	/api/notifications	1517	298	634
2025-02-25 13:06	/privacy-policy	2977	219	305
2025-02-25 13:06	/api/payment/status	2653	153	207
2025-02-25 13:06	/home	1558	137	390
2025-02-25 13:06	/api/analytics/events	2071	280	602
2025-02-25 13:06	/api/cart/remove	3430	169	227
2025-02-25 13:06	/privacy-policy	912	171	436
2025-02-25 13:06	/api/support/ticket	1394	243	329
2025-02-25 13:06	/api/download/app	2449	190	505
2025-02-25 13:06	/api/getUserData	1703	213	603
2025-02-25 13:06	/api/reviews/latest	2510	164	344
2025-02-25 13:06	/api/giftcards	2465	233	591
2025-02-25 13:06	/api/support/chat	4043	215	526
2025-02-25 13:06	/api/support/chat	3593	213	347
2025-02-25 13:06	/api/newsletter/subscribe	1598	149	474
2025-02-25 13:06	/api/tracking/order	3090	138	259
2025-02-25 13:06	/products/sale	1021	176	424
2025-02-25 13:06	/api/newsletter/subscribe	2577	150	284
2025-02-25 13:11	/privacy-policy	364	261	520
2025-02-25 13:11	/terms-of-service	1943	270	406
2025-02-25 13:11	/api/location/detect	2399	213	529
2025-02-25 13:11	/contact-us	2241	146	207
2025-02-25 13:11	/home	4158	250	469
2025-02-25 13:11	/products/popular	4230	215	602
2025-02-25 13:11	/api/tracking/order	1636	182	296
2025-02-25 13:11	/api/social/connect	2986	154	256
2025-02-25 13:11	/search?q=phone	102	202	487
2025-02-25 13:11	/products/sale	2776	171	501
2025-02-25 13:11	/api/payment/initiate	4948	272	623
2025-02-25 13:11	/api/location/detect	4954	266	329
2025-02-25 13:11	/api/discounts	4766	257	592
2025-02-25 13:11	/faq	3160	174	567
2025-02-25 13:11	/search?q=product	4806	268	393
2025-02-25 13:11	/search?q=watch	4011	290	639
2025-02-25 13:11	/api/tracking/order	2827	268	535
2025-02-25 13:11	/about-us	483	243	470
2025-02-25 13:11	/api/newsletter/subscribe	1450	199	533
2025-02-25 13:11	/api/orders/recent	601	279	547
2025-02-25 13:11	/api/inventory/stock	2322	286	558
2025-02-25 13:11	/account/settings	3935	139	275
2025-02-25 13:11	/api/support/ticket	941	206	332
2025-02-25 13:11	/api/user/preferences	3982	195	574
2025-02-25 13:11	/api/user/preferences	3191	178	496
2025-02-25 13:11	/products/latest	2572	288	391
2025-02-25 13:11	/api/giftcards	1158	183	345
2025-02-25 13:11	/about-us	1229	287	568
2025-02-25 13:11	/api/cart/remove	3454	142	411
2025-02-25 13:11	/api/location/detect	3578	223	338
2025-02-25 13:11	/faq	3645	169	560
2025-02-25 13:11	/api/notifications	4892	197	569
2025-02-25 13:11	/api/refunds/status	2066	160	559
2025-02-25 13:11	/api/download/app	716	167	247
2025-02-25 13:11	/api/support/ticket	260	168	398
2025-02-25 13:11	/privacy-policy	3415	243	367
2025-02-25 13:11	/api/user/logout	508	259	327
2025-02-25 13:11	/api/orders/recent	709	258	362
2025-02-25 13:11	/api/support/ticket	3039	293	366
2025-02-25 13:11	/api/giftcards	3901	163	237
2025-02-25 13:11	/user/profile/update	1973	295	692
2025-02-25 13:11	/api/social/connect	154	173	545
2025-02-25 13:11	/products/latest	4024	141	448
2025-02-25 13:11	/api/tracking/order	1434	198	380
2025-02-25 13:11	/api/newsletter/subscribe	3190	216	426
2025-02-25 13:11	/api/reviews/latest	724	237	321
2025-02-25 13:11	/products/popular	4040	200	584
2025-02-25 13:11	/search?q=headphones	4372	241	292
2025-02-25 13:11	/checkout/confirmation	4859	164	487
2025-02-25 13:11	/api/user/logout	4504	153	418
2025-02-25 13:16	/home	2974	127	520
2025-02-25 13:16	/api/loyalty/rewards	2394	242	548
2025-02-25 13:16	/api/support/chat	2940	181	420
2025-02-25 13:16	/api/reviews/latest	1139	300	359
2025-02-25 13:16	/search?q=headphones	4486	177	370
2025-02-25 13:16	/api/cart/add	4138	147	363
2025-02-25 13:16	/api/wishlist/add	148	279	663
2025-02-25 13:16	/api/newsletter/subscribe	1468	235	504
2025-02-25 13:16	/blog/latest	4832	144	300
2025-02-25 13:16	/api/discounts	3231	149	521
2025-02-25 13:16	/search?q=product	139	191	350
2025-02-25 13:16	/search?q=phone	2431	151	476
2025-02-25 13:16	/api/payment/status	1084	129	491
2025-02-25 13:16	/api/recommendations	1003	147	336
2025-02-25 13:16	/api/recommendations	243	253	593
2025-02-25 13:16	/api/inventory/stock	2782	248	380
2025-02-25 13:16	/api/loyalty/rewards	688	121	363
2025-02-25 13:16	/api/newsletter/subscribe	152	172	499
2025-02-25 13:16	/search?q=phone	2764	265	618
2025-02-25 13:16	/api/newsletter/subscribe	2236	232	531
2025-02-25 13:16	/api/loyalty/rewards	2688	192	307
2025-02-25 13:16	/api/download/app	3911	186	237
2025-02-25 13:16	/api/shipping/rates	4621	244	573
2025-02-25 13:16	/search?q=laptop	118	231	473
2025-02-25 13:16	/blog/latest	445	126	266
2025-02-25 13:16	/api/discounts	2232	284	572
2025-02-25 13:16	/api/user/logout	3978	296	629
2025-02-25 13:16	/checkout/confirmation	3540	146	511
2025-02-25 13:16	/api/location/detect	154	199	318
2025-02-25 13:16	/cart/view	4802	163	486
2025-02-25 13:16	/api/location/detect	2726	166	417
2025-02-25 13:16	/api/giftcards	3482	249	560
2025-02-25 13:16	/api/getUserData	3216	289	517
2025-02-25 13:16	/api/user/logout	751	185	279
2025-02-25 13:16	/contact-us	3166	249	378
2025-02-25 13:16	/api/social/connect	2254	224	480
2025-02-25 13:16	/blog/latest	174	183	566
2025-02-25 13:16	/faq	2350	128	232
2025-02-25 13:16	/cart/view	4412	236	635
2025-02-25 13:16	/contact-us	2408	163	414
2025-02-25 13:16	/api/payment/initiate	2890	176	371
2025-02-25 13:16	/checkout/confirmation	3984	242	353
2025-02-25 13:16	/home	812	135	343
2025-02-25 13:16	/api/getUserData	4983	200	301
2025-02-25 13:16	/api/recommendations	357	198	492
2025-02-25 13:16	/api/download/app	2140	169	545
2025-02-25 13:16	/search?q=product	2503	147	363
2025-02-25 13:16	/api/support/chat	454	290	554
2025-02-25 13:16	/contact-us	678	270	376
2025-02-25 13:16	/faq	244	176	294
2025-02-25 13:21	/blog/latest	1577	212	301
2025-02-25 13:21	/api/shipping/rates	1080	246	636
2025-02-25 13:21	/search?q=tv	3783	141	513
2025-02-25 13:21	/api/orders/recent	943	249	319
2025-02-25 13:21	/api/analytics/events	1967	293	462
2025-02-25 13:21	/contact-us	4777	235	486
2025-02-25 13:21	/api/social/connect	3519	211	314
2025-02-25 13:21	/privacy-policy	3722	267	447
2025-02-25 13:21	/terms-of-service	370	163	470
2025-02-25 13:21	/checkout/confirmation	2525	205	443
2025-02-25 13:21	/api/reviews/latest	1173	158	536
2025-02-25 13:21	/login	4604	178	392
2025-02-25 13:21	/api/refunds/status	2870	276	607
2025-02-25 13:21	/login	1280	220	414
2025-02-25 13:21	/account/settings	4642	296	478
2025-02-25 13:21	/account/settings	2496	177	294
2025-02-25 13:21	/api/analytics/events	2445	217	443
2025-02-25 13:21	/search?q=product	3599	179	552
2025-02-25 13:21	/api/user/logout	3760	271	492
2025-02-25 13:21	/home	3874	125	192
2025-02-25 13:21	/api/inventory/stock	4056	185	300
2025-02-25 13:21	/api/newsletter/subscribe	4495	271	508
2025-02-25 13:21	/account/settings	352	161	222
2025-02-25 13:21	/api/cart/add	2156	156	484
2025-02-25 13:21	/api/social/connect	4440	173	541
2025-02-25 13:21	/products/latest	1975	286	465
2025-02-25 13:21	/account/settings	1671	292	358
2025-02-25 13:21	/search?q=tv	4540	247	604
2025-02-25 13:21	/api/user/preferences	1403	239	442
2025-02-25 13:21	/api/orders/recent	4084	134	441
2025-02-25 13:21	/cart/view	2931	284	572
2025-02-25 13:21	/api/cart/remove	1557	187	263
2025-02-25 13:21	/api/wishlist/add	1187	140	438
2025-02-25 13:21	/user/profile/update	1648	210	581
2025-02-25 13:21	/api/support/chat	3013	180	415
2025-02-25 13:21	/home	3664	186	316
2025-02-25 13:21	/api/cart/remove	2876	185	405
2025-02-25 13:21	/user/profile/update	683	136	457
2025-02-25 13:21	/api/reviews/latest	1414	213	603
2025-02-25 13:21	/api/download/app	3031	266	593
2025-02-25 13:21	/api/inventory/stock	575	247	411
2025-02-25 13:21	/api/user/logout	4756	223	383
2025-02-25 13:21	/api/inventory/stock	3421	228	482
2025-02-25 13:21	/api/refunds/status	3111	181	332
2025-02-25 13:21	/api/newsletter/subscribe	3960	295	405
2025-02-25 13:21	/api/giftcards	1116	142	469
2025-02-25 13:21	/search?q=watch	899	272	648
2025-02-25 13:21	/search?q=headphones	4046	173	248
2025-02-25 13:21	/cart/view	3713	249	523
2025-02-25 13:21	/cart/view	3802	227	482
2025-02-25 13:26	/privacy-policy	535	181	400
2025-02-25 13:26	/api/discounts	2574	254	623
2025-02-25 13:26	/api/payment/status	4505	213	398
2025-02-25 13:26	/about-us	3702	139	250
2025-02-25 13:26	/products/sale	1630	156	509
2025-02-25 13:26	/api/analytics/events	2141	246	329
2025-02-25 13:26	/api/giftcards	794	132	298
2025-02-25 13:26	/api/support/chat	151	183	576
2025-02-25 13:26	/checkout	4719	266	593
2025-02-25 13:26	/api/support/chat	4933	263	392
2025-02-25 13:26	/search?q=product	2960	207	476
2025-02-25 13:26	/api/wishlist/add	4395	187	394
2025-02-25 13:26	/search?q=product	2629	212	507
2025-02-25 13:26	/api/recommendations	4328	256	365
2025-02-25 13:26	/faq	2273	245	369
2025-02-25 13:26	/api/payment/initiate	4760	230	298
2025-02-25 13:26	/api/shipping/rates	2431	201	525
2025-02-25 13:26	/api/tracking/order	4214	230	387
2025-02-25 13:26	/api/cart/add	3750	255	400
2025-02-25 13:26	/search?q=tv	1966	271	493
2025-02-25 13:26	/search?q=tv	3546	184	530
2025-02-25 13:26	/api/cart/add	3809	120	429
2025-02-25 13:26	/login	3461	160	301
2025-02-25 13:26	/privacy-policy	3892	266	562
2025-02-25 13:26	/api/reviews/latest	3937	272	481
2025-02-25 13:26	/home/featured	900	289	527
2025-02-25 13:26	/cart/view	2822	253	355
2025-02-25 13:26	/api/newsletter/subscribe	4132	132	525
2025-02-25 13:26	/api/download/app	2435	214	450
2025-02-25 13:26	/api/refunds/status	697	180	523
2025-02-25 13:26	/api/refunds/status	1878	129	338
2025-02-25 13:26	/products/sale	3662	201	403
2025-02-25 13:26	/search?q=watch	231	193	389
2025-02-25 13:26	/cart/view	2026	246	589
2025-02-25 13:26	/privacy-policy	1004	253	381
2025-02-25 13:26	/about-us	3989	235	410
2025-02-25 13:26	/faq	2148	265	517
2025-02-25 13:26	/api/refunds/status	1354	206	373
2025-02-25 13:26	/api/user/logout	2653	262	566
2025-02-25 13:26	/api/download/app	4998	285	683
2025-02-25 13:26	/api/refunds/status	3162	182	508
2025-02-25 13:26	/api/location/detect	133	244	447
2025-02-25 13:26	/account/settings	1970	254	361
2025-02-25 13:26	/api/download/app	2885	173	311
2025-02-25 13:26	/search?q=product	2820	194	293
2025-02-25 13:26	/api/payment/initiate	2717	232	460
2025-02-25 13:26	/api/loyalty/rewards	1945	169	460
2025-02-25 13:26	/api/giftcards	2197	205	541
2025-02-25 13:26	/terms-of-service	4433	205	595
2025-02-25 13:26	/api/discounts	3440	191	522
2025-02-25 13:31	/api/getUserData	1411	168	270
2025-02-25 13:31	/blog/latest	808	275	339
2025-02-25 13:31	/products/latest	3339	177	452
2025-02-25 13:31	/api/notifications	3029	145	247
2025-02-25 13:31	/blog/latest	965	203	293
2025-02-25 13:31	/api/wishlist/add	1756	197	278
2025-02-25 13:31	/about-us	1520	289	558
2025-02-25 13:31	/api/user/preferences	1293	125	205
2025-02-25 13:31	/api/support/ticket	3891	193	324
2025-02-25 13:31	/faq	207	271	490
2025-02-25 13:31	/api/loyalty/rewards	2810	177	296
2025-02-25 13:31	/api/recommendations	1969	187	342
2025-02-25 13:31	/api/payment/status	649	268	575
2025-02-25 13:31	/api/giftcards	2366	142	498
2025-02-25 13:31	/user/profile/update	4591	289	489
2025-02-25 13:31	/about-us	2215	163	388
2025-02-25 13:31	/api/support/chat	540	123	425
2025-02-25 13:31	/api/cart/remove	2906	288	639
2025-02-25 13:31	/search?q=headphones	3155	185	380
2025-02-25 13:31	/cart/view	4235	223	304
2025-02-25 13:31	/api/location/detect	892	211	484
2025-02-25 13:31	/api/loyalty/rewards	2510	250	586
2025-02-25 13:31	/api/payment/initiate	3355	156	488
2025-02-25 13:31	/checkout/confirmation	2260	204	326
2025-02-25 13:31	/search?q=headphones	252	160	222
2025-02-25 13:31	/api/cart/remove	3748	212	394
2025-02-25 13:31	/faq	2415	298	672
2025-02-25 13:31	/products/sale	877	253	557
2025-02-25 13:31	/search?q=headphones	3751	131	330
2025-02-25 13:31	/search?q=tv	2194	170	413
2025-02-25 13:31	/api/user/preferences	4495	201	452
2025-02-25 13:31	/api/inventory/stock	3045	149	508
2025-02-25 13:31	/api/payment/initiate	2327	196	383
2025-02-25 13:31	/api/location/detect	413	165	354
2025-02-25 13:31	/login	3285	297	604
2025-02-25 13:31	/api/shipping/rates	4039	171	402
2025-02-25 13:31	/api/loyalty/rewards	3699	133	432
2025-02-25 13:31	/api/getUserData	671	138	449
2025-02-25 13:31	/api/newsletter/subscribe	4432	130	359
2025-02-25 13:31	/api/support/ticket	2755	275	576
2025-02-25 13:31	/api/recommendations	1435	281	351
2025-02-25 13:31	/api/user/preferences	3848	126	381
2025-02-25 13:31	/terms-of-service	4661	142	375
2025-02-25 13:31	/checkout	771	221	506
2025-02-25 13:31	/api/giftcards	1550	134	507
2025-02-25 13:31	/search?q=tv	4927	219	440
2025-02-25 13:31	/products/sale	1772	198	439
2025-02-25 13:31	/api/cart/remove	4809	182	288
2025-02-25 13:31	/api/wishlist/add	1452	254	361
2025-02-25 13:31	/products/popular	1580	128	371
2025-02-25 13:36	/api/download/app	3127	228	355
2025-02-25 13:36	/api/newsletter/subscribe	2968	143	230
2025-02-25 13:36	/api/support/ticket	453	127	482
2025-02-25 13:36	/api/loyalty/rewards	1436	166	444
2025-02-25 13:36	/api/tracking/order	4611	184	375
2025-02-25 13:36	/api/tracking/order	1229	196	279
2025-02-25 13:36	/home	3312	223	577
2025-02-25 13:36	/api/cart/remove	2382	211	323
2025-02-25 13:36	/products/sale	1512	220	272
2025-02-25 13:36	/api/loyalty/rewards	1818	241	464
2025-02-25 13:36	/api/giftcards	2709	268	544
2025-02-25 13:36	/api/user/preferences	876	143	376
2025-02-25 13:36	/api/notifications	3397	181	237
2025-02-25 13:36	/checkout	2029	200	377
2025-02-25 13:36	/search?q=watch	945	169	480
2025-02-25 13:36	/account/settings	2098	185	451
2025-02-25 13:36	/api/discounts	889	250	423
2025-02-25 13:36	/api/shipping/rates	1874	124	412
